permit_number,dba,canonical_name,street_address,canonical_address,latitude,longitude,inspection_date,facility_rating_status,violation_count,matched_place_id,match_score,place_id,name,address,rating,user_ratings_total,types,lat,lng,business_status
33481,CLUB WAZIEMA,club waziema,543 DIVISADERO ST,543 divisadero street,37.774629,-122.4380655,2024-01-16,Pass,,,,,,,,,,,,
87604,S & M GINSENG INC,s m ginseng,1000 STOCKTON ST,1000 stockton street,37.79523,-122.40792,2024-01-16,Pass,1.0,,,,,,,,,,,
115430,MONTESACRO MARINA,montesacro marina,3317 STEINER ST,3317 steiner street,37.799928,-122.4380565,2024-01-12,Closure,3.0,ChIJJVxqgFSBhYARhOKHtobBhHg,80.26666666666667,ChIJJVxqgFSBhYARhOKHtobBhHg,MONTESACRO Marina,"3317 Steiner St, San Francisco, CA 94123, United States",4.4,143.0,"bar, restaurant, food, point_of_interest, establishment",37.7999889,-122.4379518,OPERATIONAL
06733303,BUBU,bubu,2417 CALIFORNIA ST,2417 california street,37.788696,-122.434065,2024-01-12,Pass,,,,,,,,,,,,
109494,GUMBO SOCIAL,gumbo social,101 Horne AVE,101 horne avenue,37.727568,-122.365044,2024-01-12,Pass,4.0,,,,,,,,,,,
06734014,LH RESTAURANT INC,lh restaurant,4142 GEARY BLVD,4142 geary boulevard,37.781352,-122.4639585,2024-01-12,Pass,,,,,,,,,,,,
06733215,MAYAFLOR,mayaflor,1494 CALIFORNIA ST,1494 california street,37.791027,-122.4189135,2024-01-11,Pass,2.0,,,,,,,,,,,
102000,MASTRO'S,mastro s,399 GEARY ST STE A,399 geary street,37.786968,-122.4096795,2024-01-11,Pass,2.0,,,,,,,,,,,
06733175,THE FLY TRAP,the fly trap,606 FOLSOM ST,606 folsom street,37.78542,-122.3970795,2024-01-11,Pass,,,,,,,,,,,,
84843,CAFE REVEILLE,cafe reveille,610 LONG BRIDGE ST,610 long bridge street,37.773549,-122.3920395,2024-01-11,Pass,3.0,,,,,,,,,,,
95903,BLACK SUGAR,black sugar,320 O'FARELL ST. ST,320 o farell street street,37.78624213205,-122.41002238299,2024-01-11,Pass,,,,,,,,,,,,
1692,UCSF HEALTH SAINT FRANCIS HOSPITAL,ucsf health saint francis hospital,900 HYDE ST,900 hyde street,37.789632,-122.416569,2024-01-10,Pass,2.0,,,,,,,,,,,
22463,TAQUERIA SAN FRANCISCO,taqueria san francisco,2794 24TH ST,2794 24th street,37.753101,-122.4080325,2024-01-10,Pass,3.0,,,,,,,,,,,
T 01632,O'Farrell Liquors,o farrell liquors,405 OFARRELL ST,405 ofarrell street,37.785771,-122.411547,2024-01-10,nan,,,,,,,,,,,,
100821,RT ROTISSERIE,rt rotisserie,302 BRODERICK ST,302 broderick street,37.773153,-122.4389745,2024-01-10,Pass,,,,,,,,,,,,
117732,CHANG SHING CO,chang shing co,1043 STOCKTON ST,1043 stockton street,37.795536,-122.4084915,2024-01-10,Pass,2.0,,,,,,,,,,,
7276,RADMANS PRODUCE MARKET,radmans produce market,201 TURK ST #D,201 turk street,37.78281,-122.4130095,2024-01-10,Pass,2.0,,,,,,,,,,,
28214,BI-RITE MARKET,bi rite market,3639 18TH ST,3639 18th street,37.761291,-122.4246915,2024-01-09,Pass,4.0,,,,,,,,,,,
t-00056,Pete's Deli & Cafe,pete s deli,1661 DIVISADERO ST,1661 divisadero street,37.785096,-122.4400905,2024-01-09,nan,,,,,,,,,,,,
105626,DESTAPAS,destapas,2708 24TH ST,2708 24th street,37.753155,-122.406705,2024-01-09,Pass,,ChIJ_SU7FSB_j4ARLs8HR-3spyQ,69.07704042715483,ChIJ_SU7FSB_j4ARLs8HR-3spyQ,Destapas SF,"2708 24th St, San Francisco, CA 94110, United States",4.7,409.0,"bar, restaurant, food, point_of_interest, establishment",37.7531052,-122.4068629,OPERATIONAL
91620,NUTE'S,nute s,903 CORTLAND AVE,903 cortland avenue,37.739097,-122.4138465,2024-01-09,Pass,9.0,ChIJl-1vwVl-j4ARY-WF7nwyAF0,80.26666666666667,ChIJl-1vwVl-j4ARY-WF7nwyAF0,Nute's,"903 Cortland Ave, San Francisco, CA 94110, United States",4.6,302.0,"restaurant, food, point_of_interest, establishment",37.7390446,-122.4138743,OPERATIONAL
8512,PET CAMP,pet camp,525 PHELPS ST,525 phelps street,37.74177,-122.38911,2024-01-09,Pass,,,,,,,,,,,,
06733404,TAQUERIA ZORRO,taqueria zorro,308 COLUMBUS AVE,308 columbus avenue,37.798209,-122.4067725,2024-01-09,Pass,,,,,,,,,,,,
102839,GUILIN RICE NOODLES HOUSE,guilin rice noodles house,901 TARAVAL ST,901 taraval street,37.742796,-122.4758835,2024-01-09,Pass,1.0,,,,,,,,,,,
H2506733001,KAORI RAMEN BAR,kaori ramen bar,3128 16TH ST,3128 16th street,37.765134,-122.422626,2024-01-08,Conditional Pass,11.0,,,,,,,,,,,
ME 120465,Richmond Serenity Spa,richmond serenity spa,3446 BALBOA ST,3446 balboa street,37.775934,-122.495994,2024-01-08,nan,,,,,,,,,,,,
19752,LOMBARD HEIGHTS MARKET,lombard heights market,1877 STOCKTON ST,1877 stockton street,37.803078,-122.409999,2024-01-08,Pass,,,,,,,,,,,,
63287,INDIAN OVEN,indian oven,233 FILLMORE ST,233 fillmore street,37.771695,-122.4306405,2024-01-05,Pass,1.0,,,,,,,,,,,
B100011,BEAUTY BAR,beauty bar,2299 MISSION ST,2299 mission street,37.760436,-122.419098,2024-01-05,Pass,7.0,,,,,,,,,,,
H2606732592,THE HALFWAY CLUB,the halfway club,1166 GENEVA AVE BLDG,1166 geneva avenue bldg,37.71429098571,-122.43697702067,2024-01-05,Pass,,,,,,,,,,,,
T00011,GINO'S GROCERY COMPANY,gino s grocery company,2500 FILLMORE ST,2500 fillmore street,37.792647,-122.43429,2024-01-04,nan,,,,,,,,,,,,
06733138,CARLIN'S CORNER COFFEESHOP LLC,carlin s corner coffeeshop,298 VALENCIA ST,298 valencia street,37.768311,-122.422545,2024-01-04,Pass,5.0,,,,,,,,,,,
105626,DESTAPAS,destapas,2708 24TH ST,2708 24th street,37.753155,-122.406705,2024-01-04,Pass,4.0,ChIJ_SU7FSB_j4ARLs8HR-3spyQ,69.07704042715483,ChIJ_SU7FSB_j4ARLs8HR-3spyQ,Destapas SF,"2708 24th St, San Francisco, CA 94110, United States",4.7,409.0,"bar, restaurant, food, point_of_interest, establishment",37.7531052,-122.4068629,OPERATIONAL
62000,CAFE ENCORE,cafe encore,488 POST ST,488 post street,37.788282,-122.409738,2024-01-04,Pass,8.0,,,,,,,,,,,
87203,THE MORRIS,the morris,2501 MARIPOSA ST,2501 mariposa street,37.762785,-122.4085635,2024-01-04,Conditional Pass,13.0,ChIJqZE4DTF-j4ARUYdqdEEgh8k,80.77922077922078,ChIJqZE4DTF-j4ARUYdqdEEgh8k,The Morris,"2501 Mariposa St, San Francisco, CA 94110, United States",4.7,630.0,"restaurant, food, point_of_interest, establishment",37.7629795,-122.4084796,OPERATIONAL
A99747,MARVIN GARDENS,marvin gardens,2020 JERROLD AVE,2020 jerrold avenue,37.743669,-122.396994,2024-01-04,Pass,3.0,,,,,,,,,,,
95684,CANOPY,canopy,595 PACIFIC AVE,595 pacific avenue,37.797057,-122.4050895,2024-01-04,Pass,,,,,,,,,,,,
61823,SUSHI DELIGHT,sushi delight,1946 MARKET ST,1946 market street,37.770309,-122.4257085,2024-01-03,Pass,2.0,,,,,,,,,,,
T01144,GUERRERO MARKET,guerrero market,701 GUERRERO ST,701 guerrero street,37.759851,-122.4233505,2024-01-03,nan,,,,,,,,,,,,
17049,DIANA MARKET #2,diana market 2,282 9TH ST,282 9th street,37.773783,-122.4120555,2024-01-03,Pass,2.0,,,,,,,,,,,
102795,FLYING NINJA,flying ninja,461 JEFFERSON ST,461 jefferson street,37.807182,-122.420187,2024-01-03,Pass,3.0,ChIJj-yRoOGAhYARYrYxzGiJi0U,80.77922077922078,ChIJj-yRoOGAhYARYrYxzGiJi0U,Flying Ninja,"461 Jefferson St, San Francisco, CA 94109, United States",4.4,682.0,"restaurant, food, point_of_interest, establishment",37.807618,-122.4197531,OPERATIONAL
120414,FORK AND SPOON PRODUCTIONS,fork and spoon productions,1760 CESAR CHAVEZ STE M,1760 cesar chavez,37.74988078573,-122.39453457872,2024-01-03,Closure,5.0,,,,,,,,,,,
95481,GONG CHA,gong cha,272 O'FARRELL ST,272 o farrell street,37.786455,-122.4092475,2024-01-03,Pass,,,,,,,,,,,,
30689,EL DORADO MARKET,el dorado market,124 JONES ST,124 jones street,37.782522,-122.412087,2024-01-03,Pass,1.0,,,,,,,,,,,
22659,FAMILY BILLIARDS,family billiards,2807 GEARY BLVD,2807 geary boulevard,37.781892,-122.4491535,2024-01-02,Pass,3.0,,,,,,,,,,,
M02606,Aroma Beauty Care Center,aroma beauty care center,1419 Taraval St,1419 taraval street,37.742553,-122.4814095,2024-01-02,nan,,,,,,,,,,,,
14667,O'Farrell Liquors,o farrell liquors,405 OFARRELL ST,405 ofarrell street,37.785771,-122.411547,2024-01-02,Pass,4.0,,,,,,,,,,,
93982,CVS/PHARMACY #11004,cvs pharmacy 11004,799 BEACH ST,799 beach street,37.806381,-122.422023,2024-01-02,Pass,1.0,,,,,,,,,,,
102641,PHO GA,pho ga,1310 NORIEGA ST,1310 noriega street,37.75437,-122.47785,2024-01-02,Pass,,,,,,,,,,,,
118823,nan,nan,1   FERRY BUILDING,the embarcadero market street,37.79493499445,-122.39426502138,2025-07-22,nan,1.0,,,,,,,,,,,
72176,nan,nan,1220 16TH ST,1220 16th street,37.766439,-122.3996175,2025-07-22,nan,2.0,,,,,,,,,,,
510930,nan,nan,4581   MISSION ST,4581 mission street,37.724904,-122.4343125,2025-07-23,nan,3.0,,,,,,,,,,,
D83284,nan,nan,1563 PAGE ST,1563 page street,37.77084,-122.4463635,2025-07-18,nan,,,,,,,,,,,,
78070,nan,nan,595   MARKET ST,595 market street,37.789353,-122.4009585,2025-07-24,nan,,,,,,,,,,,,
98178,nan,nan,181   FREMONT ST STE 107,181 fremont street,37.78951423888,-122.39545960912,2025-07-24,nan,,,,,,,,,,,,
06744580,nan,nan,4732   3RD ST,4732 3rd street,37.735218,-122.390901,2025-07-24,nan,,,,,,,,,,,,
95434,nan,nan,100   FIRST ST STE 165,100 first street,37.789497,-122.397606,2025-07-25,nan,2.0,,,,,,,,,,,
114288,nan,nan,225   POWELL ST,225 powell street,37.786752,-122.408478,2025-07-29,nan,2.0,,,,,,,,,,,
90487,nan,nan,219   JONES ST,219 jones street,37.783368,-122.412735,2025-07-29,nan,5.0,,,,,,,,,,,
06733303,nan,nan,2417   CALIFORNIA ST,2417 california street,37.788696,-122.434065,2025-07-30,nan,4.0,,,,,,,,,,,
104278,nan,nan,130   TOWNSEND ST,130 townsend street,37.780425,-122.3916615,2025-07-31,nan,,,,,,,,,,,,
33656,nan,nan,401   BAY ST,401 bay street,37.805436,-122.413896,2025-08-04,nan,,,,,,,,,,,,
67754,nan,nan,710   KEARNY ST,710 kearny street,37.794654,-122.4045495,2025-08-05,nan,2.0,,,,,,,,,,,
85051,nan,nan,1   FERRY BLDG NORTH ARCADE 56,the embarcadero market street,37.79493499445,-122.39426502138,2025-08-06,nan,2.0,,,,,,,,,,,
118090,nan,nan,1   DE HARO ST # C,1 de haro street,37.769715,-122.4018585,2025-08-05,nan,,,,,,,,,,,,
80361,nan,nan,484   ELLIS ST,484 ellis street,37.784988,-122.414148,2025-08-06,nan,4.0,,,,,,,,,,,
06734367,nan,nan,3251 20th Ave,3251 20th avenue,37.728477,-122.4768375,2025-08-06,nan,15.0,,,,,,,,,,,
117717,nan,nan,121   SPEAR ST # FLR 4,121 spear street,37.791891,-122.392764,2025-08-07,nan,,,,,,,,,,,,
96780,nan,nan,121   SPEAR ST,121 spear street,37.791891,-122.392764,2025-08-07,nan,,,,,,,,,,,,
06734953,nan,nan,1200  MARKET ST # K102,1200 market street,37.778652,-122.415291,2025-08-06,nan,,,,,,,,,,,,
114454,nan,nan,103   HORNE AVE,103 horne avenue,37.726596,-122.3656245,2025-08-07,nan,,,,,,,,,,,,
86990,nan,nan,1500   MARKET ST,1500 market street,37.77525,-122.419548,2025-08-11,nan,3.0,,,,,,,,,,,
106446,nan,nan,103   HORNE AVE,103 horne avenue,37.726596,-122.3656245,2025-08-11,nan,,,,,,,,,,,,
109497,nan,nan,1248   STOCKTON ST,1248 stockton street,37.797417,-122.408433,2025-08-12,nan,4.0,,,,,,,,,,,
91828,nan,nan,298   PACIFIC,298 pacific,37.79770119723,-122.40077072557,2025-08-12,nan,5.0,,,,,,,,,,,
117217,nan,nan,950   Market ST,950 market street,37.783206,-122.4094005,2025-08-12,nan,3.0,,,,,,,,,,,
A102625,nan,nan,250   HOWARD ST FL 15/16,250 howard street fl 15 16,37.790406,-122.3940105,2025-08-14,nan,,,,,,,,,,,,
A102629,nan,nan,250   HOWARD ST FL 23/24,250 howard street fl 23 24,37.790406,-122.3940105,2025-08-14,nan,,,,,,,,,,,,
110963,nan,nan,250   HOWARD ST FL 34/37,250 howard street fl 34 37,37.790406,-122.3940105,2025-08-14,nan,,,,,,,,,,,,
118414,nan,nan,127   EDDY ST,127 eddy street,37.784205,-122.4097605,2025-08-14,nan,8.0,,,,,,,,,,,
95866,nan,nan,4992   MISSION ST,4992 mission street,37.718721,-122.439645,2025-08-18,nan,3.0,,,,,,,,,,,
06733946,nan,nan,1160   BATTERY ST FL 4,1160 battery street,37.801917,-122.401134,2025-08-19,nan,2.0,,,,,,,,,,,
100799,nan,nan,366   COLUMBUS ST,366 columbus street,37.79845624649,-122.40747700652,2025-08-19,nan,5.0,,,,,,,,,,,
84716,nan,nan,1375   3RD ST,1375 3rd street,37.77147,-122.389272,2025-08-19,nan,1.0,,,,,,,,,,,
103776,nan,nan,250   HOWARD ST FL 26,250 howard street,37.790406,-122.3940105,2025-08-20,nan,,,,,,,,,,,,
6800,nan,nan,2985 SAN BRUNO AVE,2985 san bruno avenue,37.724148,-122.4018945,2025-08-20,nan,3.0,,,,,,,,,,,
06744974,nan,nan,1431   STOCKTON ST,1431 stockton street,37.798875,-122.409117,2025-08-20,nan,,,,,,,,,,,,
06733300,nan,nan,90   CHARTER OAK AVE STE 4A,90 charter oak avenue,37.73682,-122.40531,2025-08-21,nan,,,,,,,,,,,,
11886,nan,nan,3   MASONIC AVE,3 masonic avenue,37.783359,-122.4477675,2025-08-21,nan,1.0,,,,,,,,,,,
25603,nan,nan,5267   3RD ST,5267 3rd street,37.729638,-122.392242,2025-08-21,nan,,,,,,,,,,,,
78172,nan,nan,800 VALENCIA ST,800 valencia street,37.759833,-122.4217305,2025-08-21,nan,2.0,,,,,,,,,,,
06734063,nan,nan,140   NEW MONTGOMERY ST,140 new montgomery street,37.786617,-122.400018,2025-08-22,nan,,,,,,,,,,,,
96576,nan,nan,2   EMBARCADERO CTR UNIT B6,2 embarcadero ctr,37.79512618566,-122.39864959493,2025-08-22,nan,2.0,,,,,,,,,,,
107976,nan,nan,1725   3RD ST FL 3RD&6TH,1725 3rd street fl 3rd 6th,37.76732052107,-122.38857396058,2025-08-22,nan,,,,,,,,,,,,
74239,nan,nan,801   MONTGOMERY ST,801 montgomery street,37.796535,-122.4038565,2025-08-25,nan,7.0,,,,,,,,,,,
29949,nan,nan,1234   INDIANA ST,1234 indiana street,37.754766,-122.391216,2025-08-26,nan,4.0,,,,,,,,,,,
84716,nan,nan,1375   3RD ST,1375 3rd street,37.77147,-122.389272,2025-08-26,nan,,,,,,,,,,,,
96721,nan,nan,716   GRANT AVE,716 grant avenue,37.793637,-122.405994,2025-08-28,nan,1.0,,,,,,,,,,,
06734606,nan,nan,747 FRONT ST,747 front street,37.798407,-122.40018,2025-08-28,nan,,,,,,,,,,,,
06744159,nan,nan,2343   3RD ST UNIT 100,2343 3rd street,37.75968,-122.388246,2025-08-29,nan,,,,,,,,,,,,
06743998,nan,nan,3614   BALBOA ST,3614 balboa street,37.775916,-122.4977265,2025-09-02,nan,,,,,,,,,,,,
32340,nan,nan,1701   POWELL ST,1701 powell street,37.800351,-122.411016,2025-09-02,nan,9.0,,,,,,,,,,,
70306,nan,nan,685   3RD ST,685 3rd street,37.779291,-122.392908,2025-09-02,nan,7.0,,,,,,,,,,,
118414,nan,nan,127   EDDY ST,127 eddy street,37.784205,-122.4097605,2025-09-03,nan,2.0,,,,,,,,,,,
06733734,nan,nan,100   1ST ST STE 160,100 1st street,37.789497,-122.397606,2025-09-03,nan,3.0,,,,,,,,,,,
14526,nan,nan,25   POINT LOBOS AVE,25 point lobos avenue,37.779435,-122.5035765,2025-09-04,nan,4.0,,,,,,,,,,,
62702,nan,nan,155   COLUMBUS AVE,155 columbus avenue,37.796787,-122.405607,2025-09-04,nan,5.0,,,,,,,,,,,
06734941,nan,nan,1261 STOCKTON ST,1261 stockton street,37.797435,-122.4088515,2025-09-04,nan,,,,,,,,,,,,
97218,nan,nan,245   JEFFERSON ST,245 jefferson street,37.807848,-122.4164745,2025-09-08,nan,1.0,,,,,,,,,,,
06733597,nan,nan,1512   STOCKTON ST,1512 stockton street,37.799802,-122.408811,2025-09-09,nan,10.0,,,,,,,,,,,
110174,nan,nan,181   2ND ST,181 2nd street,37.787184,-122.3983755,2025-09-09,nan,,,,,,,,,,,,
69849,nan,nan,2731   TAYLOR ST,2731 taylor street,37.807542,-122.415885,2025-09-10,nan,5.0,,,,,,,,,,,
FYF119120,nan,nan,550 BROADWAY,550 broadway,37.798101,-122.4064215,2025-09-10,nan,2.0,,,,,,,,,,,
FYF120283,nan,nan,121   SPEAR ST STE B12,121 spear street,37.791891,-122.392764,2025-09-11,nan,4.0,,,,,,,,,,,
06745114,nan,nan,139 DANVERS ST,139 danvers street,37.759887,-122.4429525,2025-09-11,nan,,,,,,,,,,,,
86486,nan,nan,505   BEACH ST,505 beach street,37.806786,-122.417568,2025-09-15,nan,5.0,,,,,,,,,,,
06744271,nan,nan,1707 POWELL ST,1707 powell street,37.800387,-122.4110205,2025-09-16,nan,,,,,,,,,,,,
H2506732515,nan,nan,370   GROVE ST,370 grove street,37.778184,-122.422536,2025-09-17,nan,,,,,,,,,,,,
25603,nan,nan,5267   3RD ST,5267 3rd street,37.729638,-122.392242,2025-09-19,nan,,,,,,,,,,,,
18286,nan,nan,340   POST ST,340 post street,37.788705,-122.4074835,2025-09-22,nan,,,,,,,,,,,,
75851,nan,nan,2250   KEITH ST,2250 keith street,37.727091,-122.3912295,2025-09-23,nan,1.0,,,,,,,,,,,
458135,nan,nan,455   MARKET ST STE 140,455 market street,37.790955,-122.3986455,2025-09-24,nan,5.0,,,,,,,,,,,
H2506732472,nan,nan,501   OFARRELL ST,501 ofarrell street,37.785555,-122.4131535,2025-09-24,nan,9.0,,,,,,,,,,,
76437,nan,nan,909   GRANT AVE,909 grant avenue,37.795284,-122.4066825,2025-09-24,nan,4.0,,,,,,,,,,,
108590,nan,nan,5501   CALIFORNIA ST,5501 california street,37.784025,-122.476617,2025-09-25,nan,1.0,,,,,,,,,,,
108863,nan,nan,3347   FILLMORE ST,3347 fillmore street,37.800468,-122.4364455,2025-09-29,nan,1.0,,,,,,,,,,,
92199,nan,nan,1100   MARKET STREET,1100 market street,37.780902,-122.412483,2025-09-30,nan,,,,,,,,,,,,
102148,nan,nan,1118   STOCKTON ST,1118 stockton street,37.796166,-122.408073,2025-09-30,nan,,,,,,,,,,,,
34228,nan,nan,3639   BALBOA ST,3639 balboa street,37.775475,-122.497965,2025-10-01,nan,6.0,,,,,,,,,,,
509054,nan,nan,898 STOCKTON ST,898 stockton street,37.793934,-122.407749,2025-10-01,nan,7.0,,,,,,,,,,,
H2506732539,nan,nan,3801   3RD ST STE 300,3801 3rd street,37.741941,-122.387445,2025-10-01,nan,,,,,,,,,,,,
06734005,nan,nan,343   8TH ST,343 8th street,37.774692,-122.409207,2025-10-02,nan,6.0,,,,,,,,,,,
FYF120349,nan,nan,4724   GEARY BLVD,4724 geary boulevard,37.781064,-122.470209,2025-10-03,nan,,,,,,,,,,,,
64338,nan,nan,2247   MARKET ST,2247 market street,37.764891,-122.431698,2025-10-06,nan,3.0,,,,,,,,,,,
75678,nan,nan,3643   BALBOA ST,3643 balboa street,37.775466,-122.498163,2025-10-07,nan,,,,,,,,,,,,
111744,nan,nan,180 SPEAR ST,180 spear street,37.79136,-122.393124,2025-10-08,nan,4.0,,,,,,,,,,,
62552,nan,nan,222   MASON ST,222 mason street,37.785699,-122.409288,2025-10-09,nan,3.0,,,,,,,,,,,
06733791,nan,nan,79 JEFFERSON ST,79 jefferson street,37.808055,-122.4132615,2025-10-09,nan,7.0,,,,,,,,,,,
06744962,nan,nan,2723 OAKDALE AVE,2723 oakdale avenue,37.742121,-122.4038475,2025-10-10,nan,,,,,,,,,,,,
114519,nan,nan,525   MARKET ST,525 market street,37.79064,-122.3993385,2025-10-10,nan,1.0,,,,,,,,,,,
06733851,nan,nan,301   EXECUTIVE PARK BLVD STE A,301 executive park boulevard,37.71153,-122.3921475,2025-10-14,nan,3.0,,,,,,,,,,,
06734289,nan,nan,1455   3RD ST,1455 3rd street,37.770066,-122.388786,2025-10-14,nan,,,,,,,,,,,,
H2606732614,nan,nan,1155   BATTERY ST,1155 battery street,37.8018,-122.402322,2025-10-15,nan,1.0,,,,,,,,,,,
FYF119994,nan,nan,2815   TAYLOR ST,2815 taylor street,37.80838587553,-122.4158742374,2025-10-15,nan,2.0,,,,,,,,,,,
84772,nan,nan,1215   STOCKTON ST,1215 stockton street,37.796931,-122.408748,2025-10-15,nan,1.0,,,,,,,,,,,
06745624,nan,nan,698 THE EMBARCADERO,698 the embarcadero,37.80162135343,-122.39958311921,2025-10-16,nan,1.0,,,,,,,,,,,
3858,nan,nan,110   NATOMA ST,110 natoma street,37.787076,-122.3994285,2025-10-16,nan,2.0,,,,,,,,,,,
80604,nan,nan,186   2ND ST,186 2nd street,37.786779,-122.398659,2025-10-17,nan,5.0,,,,,,,,,,,
5324,nan,nan,869   ELLIS ST,869 ellis street,37.783674,-122.420511,2025-10-21,nan,,,,,,,,,,,,
54331,nan,nan,37 NEW MONTGOMERY ST,37 new montgomery street,37.78835611559,-122.40157626462,2025-10-22,nan,2.0,,,,,,,,,,,
101430,nan,nan,2221   CLEMENT ST,2221 clement street,37.781856,-122.483178,2025-10-22,nan,6.0,,,,,,,,,,,
104381,nan,nan,415   MISSION ST,415 mission street,37.789938,-122.397111,2025-10-24,nan,3.0,,,,,,,,,,,
16385,nan,nan,PIER 39,the embarcadero beach street,37.808118,-122.409063,2025-10-23,nan,,,,,,,,,,,,
06744277,nan,nan,3567   GEARY BLVD,3567 geary boulevard,37.780974,-122.457393,2025-10-23,nan,,,,,,,,,,,,
FYF119436,nan,nan,53   STEVENSON ST,53 stevenson street,37.789614,-122.399532,2025-10-23,nan,,,,,,,,,,,,
82041,nan,nan,8   MISSION ST,8 mission street,37.793556,-122.3930925,2025-10-28,nan,4.0,,,,,,,,,,,
87889,nan,nan,2140   CLEMENT ST,2140 clement street,37.782315,-122.4824985,2025-10-29,nan,3.0,,,,,,,,,,,
H0706732467,MV HYDRUS,mv hydrus,PIER FISHERMANS WHARF PIER,pier fishermans wharf pier,,,2024-08-26,Pass,3.0,,,,,,,,,,,
128848,EL TONAYENSE #4,el tonayense 4,33 AMARYLLIS CT,33 amaryllis ct,37.66117700267,-122.4467759684,2024-08-14,Pass,3.0,,,,,,,,,,,
06744403,nan,nan,2815 DIAMOND ST,2815 diamond street,37.733985,-122.4336375,2025-06-24,nan,,,,,,,,,,,,
06744267,nan,nan,4828 GEARY BLVD,4828 geary boulevard,37.781019,-122.4712755,2025-06-26,nan,,,,,,,,,,,,
06744276,nan,nan,450 SOMERSET ST,450 somerset street,37.725696,-122.4076815,2025-06-24,nan,,,,,,,,,,,,
06743834,nan,nan,1551 MISSION ST,1551 mission street,37.773198,-122.417883,2025-06-26,nan,10.0,,,,,,,,,,,
31270,nan,nan,650   HOWARD ST,650 howard street,37.785951,-122.3997075,2025-06-26,nan,,,,,,,,,,,,
06744245,nan,nan,717 MONTEREY BLVD,717 monterey boulevard,37.731249,-122.4516105,2025-06-26,nan,,,,,,,,,,,,
15738,nan,nan,149   2ND ST,149 2nd street,37.787454,-122.39883,2025-06-26,nan,,,,,,,,,,,,
FYF119102,nan,nan,425   MISSION ST STE 131,425 mission street,37.789749,-122.3963145,2025-06-26,nan,,,,,,,,,,,,
93127,nan,nan,1   MARKET PLZ SPC PL24,1 market plaza spc pl24,37.79438926986,-122.39475503062,2025-06-25,nan,,,,,,,,,,,,
68615,nan,nan,1 MARKET ST 21B,1 market street 21b,37.79386998983,-122.39486700967,2025-06-25,nan,7.0,,,,,,,,,,,
D83269,nan,nan,1654 SUNNYDALE AVE,1654 sunnydale avenue,37.712682,-122.418243,2025-06-26,nan,,,,,,,,,,,,
12123,nan,nan,720   TOLAND ST,720 toland street,37.742778,-122.400099,2025-06-25,nan,,,,,,,,,,,,
29800,nan,nan,1480   FILLMORE ST,1480 fillmore street,37.782864,-122.432337,2025-06-25,nan,,,,,,,,,,,,
06735332,nan,nan,293 BAYSHORE BLVD,293 bayshore boulevard,37.743165,-122.4047925,2025-06-25,nan,7.0,,,,,,,,,,,
29800,nan,nan,1480   FILLMORE ST,1480 fillmore street,37.782864,-122.432337,2025-06-25,nan,1.0,,,,,,,,,,,
115470,nan,nan,198   GUERRERO ST,198 guerrero street,37.76814,-122.424714,2025-06-25,nan,11.0,,,,,,,,,,,
3082,nan,nan,1   Market ST,1 market street,37.793988,-122.3950005,2025-06-25,nan,,,,,,,,,,,,
53014,nan,nan,830   CORTLAND AVE,830 cortland avenue,37.738737,-122.4140895,2025-06-24,nan,,,,,,,,,,,,
103413,nan,nan,1310   GRANT AVE,1310 grant avenue,37.7991,-122.4070605,2025-06-25,nan,3.0,,,,,,,,,,,
06733212,nan,nan,"555 Fulton St, Ground Floor",555 fulton street ground floor,37.77814901796,-122.42600401976,2025-06-25,nan,,,,,,,,,,,,
06744464,nan,nan,3400 MISSION ST,3400 mission street,37.74213,-122.4225135,2025-06-25,nan,,,,,,,,,,,,
06733212,nan,nan,"555 Fulton St, Ground Floor",555 fulton street ground floor,37.77814901796,-122.42600401976,2025-06-25,nan,1.0,,,,,,,,,,,
26989,nan,nan,391   BROADWAY,391 broadway,37.798038,-122.4036225,2025-06-25,nan,,,,,,,,,,,,
06744277,nan,nan,3567   GEARY BLVD,3567 geary boulevard,37.780974,-122.457393,2025-06-25,nan,,,,,,,,,,,,
101333,nan,nan,726   -28 POST ST,726 28 post street,37.78779000872,-122.41389803701,2025-06-25,nan,,,,,,,,,,,,
110729,nan,nan,4732   THIRD ST,4732 third street,37.735218,-122.390901,2025-06-25,nan,,,,,,,,,,,,
