feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,label
0.0,37.79265125781,-122.40187042258,8.0,1.0,1.0,,0
0.0,37.791275,-122.40201,,,,0.0,0
0.0,37.791275,-122.40201,0.0,0.0,505.0,0.0,0
0.0,37.791275,-122.40201,0.0,0.0,294.0,0.0,0
0.0,37.791275,-122.40201,0.0,0.0,356.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,541.0,0.0,1
0.0,,,0.0,0.5,7.0,0.0,0
0.0,,,0.0,0.3333333333333333,221.0,0.0,0
0.0,,,0.0,0.3333333333333333,10.0,0.0,0
0.0,,,0.0,0.0,279.0,0.0,0
10.0,37.779831,-122.3943705,,,,,1
0.0,37.779831,-122.3943705,10.0,1.0,15.0,,0
4.0,37.792089,-122.399379,,,,,0
0.0,37.792027,-122.399686,,,,0.0,0
0.0,37.792027,-122.399686,0.0,0.0,307.0,0.0,0
0.0,37.792027,-122.399686,0.0,0.0,216.0,0.0,0
0.0,37.792027,-122.399686,0.0,0.0,359.0,0.0,0
0.0,37.77099699144,-122.39143202193,,,,,0
0.0,37.763428,-122.481736,,,,0.0,0
0.0,37.763428,-122.481736,0.0,0.0,366.0,0.0,0
0.0,37.763428,-122.481736,0.0,0.0,306.0,0.0,1
0.0,37.799937,-122.441499,,,,0.0,0
0.0,37.799937,-122.441499,0.0,0.0,6.0,0.0,0
0.0,37.799937,-122.441499,0.0,0.0,16.0,0.0,0
1.0,37.799937,-122.441499,0.0,0.0,16.0,0.0,0
0.0,,,,,,,0
0.0,,,0.0,0.0,182.0,,0
0.0,37.791522,-122.4039735,,,,,0
0.0,37.791522,-122.4039735,0.0,0.0,2.0,,0
0.0,,,,,,-1.5,0
0.0,,,0.0,0.0,175.0,-1.5,0
0.0,,,0.0,0.0,189.0,-1.5,0
0.0,,,0.0,0.0,7.0,-1.5,0
0.0,,,0.0,0.0,13.0,-1.5,0
0.0,,,0.0,0.0,475.0,-1.5,0
0.0,,,0.0,0.0,121.0,-1.5,0
0.0,37.782162,-122.478687,0.0,0.0,327.0,-1.5,0
4.0,37.782162,-122.478687,0.0,0.0,44.0,-1.5,0
3.0,37.782162,-122.478687,1.3333333333333333,0.0,7.0,-1.5,0
2.0,37.782162,-122.478687,2.333333333333333,0.0,6.0,-1.5,0
0.0,37.782162,-122.478687,3.0,0.0,85.0,-1.5,0
0.0,37.782162,-122.478687,1.6666666666666667,0.0,31.0,-1.5,0
3.0,37.808118,-122.409063,,,,,0
0.0,37.756698,-122.418951,,,,2.0,0
0.0,37.756698,-122.418951,0.0,0.0,15.0,2.0,0
0.0,37.756698,-122.418951,0.0,0.0,350.0,2.0,0
0.0,37.756698,-122.418951,0.0,0.0,312.0,2.0,1
0.0,37.756698,-122.418951,0.0,0.3333333333333333,9.0,2.0,0
0.0,37.75662,-122.419287,0.0,0.3333333333333333,566.0,2.0,0
0.0,37.75662,-122.419287,0.0,0.3333333333333333,14.0,2.0,0
4.0,37.75662,-122.419287,0.0,0.0,308.0,2.0,0
0.0,37.75662,-122.419287,1.3333333333333333,0.0,22.0,2.0,0
4.0,37.728477,-122.4768375,,,,,0
0.0,37.728477,-122.4768375,4.0,0.0,15.0,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,14.0,0.0,0
0.0,,,0.0,0.0,8.0,0.0,0
0.0,,,0.0,0.0,339.0,0.0,0
0.0,,,0.0,0.0,16.0,0.0,0
0.0,,,0.0,0.0,224.0,0.0,0
4.0,37.743318,-122.4754605,0.0,0.0,195.0,0.0,0
0.0,37.743318,-122.4754605,1.3333333333333333,0.0,7.0,0.0,0
4.0,37.743318,-122.4754605,1.3333333333333333,0.0,379.0,0.0,1
0.0,37.743318,-122.4754605,2.6666666666666665,0.3333333333333333,0.0,0.0,0
0.0,37.743318,-122.4754605,1.3333333333333333,0.3333333333333333,1.0,0.0,0
0.0,37.743318,-122.4754605,1.3333333333333333,0.3333333333333333,0.0,0.0,1
0.0,37.743318,-122.4754605,0.0,0.3333333333333333,13.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,414.0,0.0,0
0.0,,,0.0,0.0,7.0,0.0,0
0.0,,,0.0,0.0,285.0,0.0,0
0.0,,,0.0,0.0,10.0,0.0,0
11.0,37.757367,-122.42151,,,,-10.0,0
1.0,37.757367,-122.42151,11.0,0.0,8.0,-10.0,0
6.0,37.757367,-122.42151,6.0,0.0,470.0,-10.0,0
0.0,,,,,,8.0,0
8.0,37.757556,-122.4186075,0.0,0.0,660.0,8.0,0
2.0,37.757556,-122.4186075,4.0,0.0,7.0,8.0,0
0.0,37.8012197335,-122.42597758833,,,,,0
1.0,37.8012197335,-122.42597758833,0.0,0.0,95.0,,0
0.0,37.803103,-122.409744,,,,0.0,0
0.0,37.803103,-122.409744,0.0,0.0,487.0,0.0,0
0.0,37.803078,-122.409999,0.0,0.0,559.0,0.0,0
2.0,37.803078,-122.409999,0.0,0.0,400.0,0.0,0
0.0,37.800468,-122.431434,,,,0.5,0
0.0,37.800468,-122.431434,0.0,0.0,396.0,0.5,0
0.0,37.800468,-122.431434,0.0,0.0,402.0,0.5,0
1.0,37.800657,-122.4314775,0.0,0.0,414.0,0.5,0
0.0,37.800657,-122.4314775,0.3333333333333333,0.0,343.0,0.5,0
0.0,37.799078,-122.442374,,,,0.0,0
0.0,37.799078,-122.442374,0.0,0.0,390.0,0.0,0
0.0,37.799307,-122.442426,0.0,0.0,401.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,455.0,0.0,0
0.0,,,0.0,0.0,301.0,0.0,0
0.0,,,,,,,0
1.0,37.763793,-122.4776655,0.0,0.0,650.0,,0
0.0,37.788858,-122.4408555,,,,,0
5.0,37.755297,-122.4229005,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,796.0,0.0,0
1.0,37.772208,-122.4109395,0.0,0.0,409.0,0.0,0
0.0,,,,,,,0
0.0,,,0.0,0.0,287.0,,0
1.0,37.759473,-122.388291,,,,-1.0,0
0.0,37.759473,-122.388291,1.0,0.0,224.0,-1.0,0
0.0,37.759473,-122.388291,0.5,0.0,231.0,-1.0,0
2.0,37.794204,-122.407812,,,,,0
4.0,37.797759,-122.406264,,,,-4.0,0
0.0,37.797759,-122.406264,4.0,0.0,8.0,-4.0,0
0.0,37.797759,-122.406264,2.0,0.0,23.0,-4.0,0
0.0,37.710459,-122.447713,,,,0.0,0
0.0,37.710459,-122.447713,0.0,0.0,273.0,0.0,0
0.0,37.710459,-122.447713,0.0,0.0,174.0,0.0,0
0.0,37.710459,-122.447713,0.0,0.0,149.0,0.0,0
0.0,37.710459,-122.447713,0.0,0.0,204.0,0.0,0
0.0,37.710567,-122.447034,0.0,0.0,878.0,0.0,0
0.0,,,,,,2.0,0
2.0,37.774872,-122.4223695,0.0,0.0,500.0,2.0,0
3.0,37.774872,-122.4223695,1.0,0.0,469.0,2.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,287.0,0.0,0
0.0,,,0.0,0.0,202.0,0.0,0
2.0,37.795752,-122.421951,0.0,0.0,615.0,0.0,0
0.0,37.764702,-122.4210105,,,,0.0,0
19.0,37.764702,-122.4210105,0.0,0.0,7.0,0.0,0
0.0,37.764702,-122.4210105,9.5,0.0,16.0,0.0,0
0.0,37.764702,-122.4210105,6.333333333333333,0.0,15.0,0.0,0
0.0,37.764702,-122.4210105,6.333333333333333,0.0,4.0,0.0,0
0.0,37.764702,-122.4210105,0.0,0.0,1.0,0.0,0
0.0,37.764702,-122.4210105,0.0,0.0,13.0,0.0,0
0.0,37.764702,-122.4210105,0.0,0.0,2.0,0.0,0
0.0,37.764702,-122.4210105,0.0,0.0,13.0,0.0,0
0.0,37.80824,-122.410189,,,,0.0,0
0.0,37.80824,-122.410189,0.0,0.0,286.0,0.0,1
0.0,37.80824,-122.410189,0.0,0.5,30.0,0.0,0
0.0,37.789228,-122.408844,,,,3.0,0
3.0,37.789308,-122.408883,0.0,0.0,444.0,3.0,0
0.0,37.789308,-122.408883,1.5,0.0,7.0,3.0,0
0.0,37.726209,-122.433309,,,,,0
0.0,,,,,,,0
0.0,,,,,,,0
0.0,37.78404698604,-122.41796300859,,,,,0
0.0,,,,,,6.0,0
0.0,,,0.0,0.0,3.0,6.0,0
0.0,,,0.0,0.0,361.0,6.0,1
0.0,,,0.0,0.3333333333333333,7.0,6.0,0
0.0,,,0.0,0.3333333333333333,282.0,6.0,0
12.0,37.764342,-122.42214,0.0,0.3333333333333333,370.0,6.0,1
6.0,37.764342,-122.42214,4.0,0.3333333333333333,27.0,6.0,0
0.0,,,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,238.0,0.0,0
0.0,,,0.0,0.0,308.0,0.0,0
0.0,,,0.0,0.0,204.0,0.0,0
0.0,37.789953,-122.391209,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,12.0,0.0,0
0.0,,,0.0,0.0,226.0,0.0,0
0.0,,,0.0,0.0,298.0,0.0,0
3.0,37.776105,-122.4003015,,,,-1.5,1
0.0,37.776105,-122.4003015,3.0,1.0,7.0,-1.5,0
0.0,37.776105,-122.4003015,1.5,0.5,72.0,-1.5,0
3.0,37.776105,-122.4003015,1.0,0.3333333333333333,449.0,-1.5,0
0.0,37.800767,-122.436924,,,,0.5,0
0.0,37.800767,-122.436924,0.0,0.0,196.0,0.5,0
0.0,37.800767,-122.436924,0.0,0.0,277.0,0.5,0
0.0,37.800767,-122.436924,0.0,0.0,10.0,0.5,0
1.0,37.800927,-122.4369675,0.0,0.0,497.0,0.5,0
0.0,37.800927,-122.4369675,0.3333333333333333,0.0,289.0,0.5,0
0.0,37.6633660205,-122.40490299762,,,,,0
0.0,,,,,,5.0,0
0.0,,,0.0,0.0,7.0,5.0,0
0.0,,,0.0,0.0,231.0,5.0,0
0.0,,,0.0,0.0,297.0,5.0,0
0.0,,,0.0,0.0,38.0,5.0,0
0.0,,,0.0,0.0,1.0,5.0,0
9.0,37.728477,-122.4768375,0.0,0.0,571.0,5.0,0
10.0,37.728477,-122.4768375,3.0,0.0,13.0,5.0,1
0.0,37.728477,-122.4768375,6.333333333333333,0.3333333333333333,1.0,5.0,0
0.0,37.6388740156,-122.40669999384,,,,,0
0.0,,,,,,,0
0.0,,,0.0,0.0,127.0,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,329.0,0.0,0
2.0,37.770984,-122.391405,0.0,0.0,246.0,0.0,0
0.0,,,,,,,0
0.0,37.745516,-122.420004,,,,0.0,1
0.0,37.745516,-122.420004,0.0,1.0,14.0,0.0,0
0.0,37.745516,-122.420004,0.0,0.5,509.0,0.0,1
0.0,,,,,,,0
5.0,37.722834,-122.4355725,0.0,0.0,1450.0,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,63.0,0.0,0
0.0,,,0.0,0.0,8.0,0.0,0
0.0,,,0.0,0.0,565.0,0.0,0
0.0,,,0.0,0.0,14.0,0.0,0
0.0,,,,,,0.0,1
0.0,,,0.0,1.0,31.0,0.0,0
0.0,,,0.0,0.5,412.0,0.0,0
1.0,37.710531,-122.4485775,0.0,0.3333333333333333,869.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,550.0,0.0,1
0.0,,,0.0,0.5,9.0,0.0,0
9.0,37.746891,-122.4138285,0.0,0.3333333333333333,517.0,0.0,0
0.0,37.767906,-122.4180585,,,,0.0,0
0.0,37.767906,-122.4180585,0.0,0.0,21.0,0.0,0
6.0,37.767906,-122.4180585,0.0,0.0,69.0,0.0,0
0.0,37.767906,-122.4180585,2.0,0.0,68.0,0.0,0
0.0,37.767906,-122.4180585,2.0,0.0,14.0,0.0,0
0.0,37.767906,-122.4180585,2.0,0.0,25.0,0.0,0
3.0,37.767906,-122.4180585,0.0,0.0,139.0,0.0,0
0.0,,,,,,,0
0.0,,,0.0,0.0,414.0,,0
0.0,37.746891,-122.4138285,,,,0.0,0
0.0,37.746891,-122.4138285,0.0,0.0,21.0,0.0,0
5.0,37.746891,-122.4138285,0.0,0.0,232.0,0.0,0
0.0,,,,,,,0
0.0,,,0.0,0.0,308.0,,0
2.0,37.784061,-122.417964,,,,1.0,0
0.0,37.784061,-122.417964,2.0,0.0,15.0,1.0,0
0.0,37.784061,-122.417964,1.0,0.0,64.0,1.0,0
2.0,37.784061,-122.417964,0.6666666666666666,0.0,183.0,1.0,0
2.0,37.784061,-122.417964,0.6666666666666666,0.0,14.0,1.0,0
2.0,37.784061,-122.417964,1.3333333333333333,0.0,164.0,1.0,0
0.0,,,,,,-0.5,0
0.0,,,0.0,0.0,281.0,-0.5,0
0.0,,,0.0,0.0,36.0,-0.5,0
0.0,,,0.0,0.0,356.0,-0.5,0
4.0,37.742544,-122.4817515,0.0,0.0,364.0,-0.5,0
1.0,37.742544,-122.4817515,1.3333333333333333,0.0,55.0,-0.5,0
3.0,37.742544,-122.4817515,1.6666666666666667,0.0,323.0,-0.5,1
0.0,37.742544,-122.4817515,2.6666666666666665,0.3333333333333333,1.0,-0.5,0
0.0,,,,,,7.0,0
7.0,37.787715,-122.4114075,0.0,0.0,852.0,7.0,0
4.0,37.787715,-122.4114075,3.5,0.0,16.0,7.0,0
0.0,,,,,,-0.5,0
0.0,,,0.0,0.0,205.0,-0.5,0
1.0,37.78254,-122.468076,0.0,0.0,873.0,-0.5,0
0.0,37.78254,-122.468076,0.3333333333333333,0.0,22.0,-0.5,0
0.0,37.78254,-122.468076,0.3333333333333333,0.0,48.0,-0.5,0
0.0,37.78254,-122.468076,0.3333333333333333,0.0,8.0,-0.5,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,530.0,0.0,1
0.0,,,0.0,0.5,0.0,0.0,0
0.0,,,0.0,0.3333333333333333,129.0,0.0,0
6.0,37.759473,-122.408757,0.0,0.3333333333333333,1007.0,0.0,0
0.0,37.792593,-122.421019,,,,,0
0.0,37.792593,-122.421019,0.0,0.0,399.0,,0
0.0,,,,,,5.5,0
0.0,,,0.0,0.0,8.0,5.5,0
0.0,,,0.0,0.0,169.0,5.5,0
0.0,,,0.0,0.0,411.0,5.5,0
11.0,37.792647,-122.398983,0.0,0.0,769.0,5.5,1
0.0,37.792647,-122.398983,3.6666666666666665,0.3333333333333333,7.0,5.5,0
0.0,,,,,,0.5,0
0.0,,,0.0,0.0,417.0,0.5,0
0.0,,,0.0,0.0,7.0,0.5,0
0.0,,,0.0,0.0,352.0,0.5,0
1.0,37.743003,-122.4824265,0.0,0.0,385.0,0.5,0
1.0,37.743003,-122.4824265,0.3333333333333333,0.0,363.0,0.5,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,225.0,0.0,0
0.0,,,0.0,0.0,374.0,0.0,0
0.0,,,0.0,0.0,301.0,0.0,0
2.0,37.793871,-122.400387,0.0,0.0,743.0,0.0,0
0.0,37.780543,-122.473129,,,,0.0,0
0.0,37.780543,-122.473129,0.0,0.0,7.0,0.0,0
0.0,37.780543,-122.473129,0.0,0.0,168.0,0.0,0
0.0,37.780543,-122.473129,0.0,0.0,175.0,0.0,0
0.0,37.780543,-122.473129,0.0,0.0,21.0,0.0,0
0.0,37.780543,-122.473129,0.0,0.0,159.0,0.0,0
0.0,37.780543,-122.473129,0.0,0.0,7.0,0.0,0
0.0,37.780543,-122.473129,0.0,0.0,120.0,0.0,0
2.0,37.780407,-122.4731475,0.0,0.0,909.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,265.0,0.0,0
0.0,,,0.0,0.0,204.0,0.0,0
3.0,37.78956,-122.3995905,0.0,0.0,636.0,0.0,0
1.0,37.763523,-122.400045,,,,,0
0.0,37.796445,-122.404401,,,,,0
0.0,,,,,,4.0,0
0.0,,,0.0,0.0,420.0,4.0,0
0.0,,,0.0,0.0,14.0,4.0,0
2.0,37.749195,-122.42691,0.0,0.0,623.0,4.0,0
2.0,37.749195,-122.42691,0.6666666666666666,0.0,21.0,4.0,0
10.0,37.749195,-122.42691,1.3333333333333333,0.0,245.0,4.0,0
4.0,37.749195,-122.42691,4.666666666666667,0.0,14.0,4.0,0
0.0,37.798587,-122.422257,,,,,0
0.0,37.798587,-122.422257,0.0,0.0,14.0,,0
9.0,37.775331,-122.437458,,,,-9.0,0
0.0,37.775331,-122.437458,9.0,0.0,87.0,-9.0,0
0.0,37.775331,-122.437458,4.5,0.0,4.0,-9.0,0
0.0,37.764188,-122.463592,,,,3.0,0
0.0,37.764188,-122.463592,0.0,0.0,20.0,3.0,0
0.0,37.764188,-122.463592,0.0,0.0,330.0,3.0,1
0.0,37.764188,-122.463592,0.0,0.3333333333333333,1.0,3.0,0
0.0,37.764188,-122.463592,0.0,0.3333333333333333,19.0,3.0,0
6.0,37.764423,-122.4636255,0.0,0.3333333333333333,575.0,3.0,0
2.0,37.764423,-122.4636255,2.0,0.0,7.0,3.0,0
0.0,37.731027,-122.483578,,,,-1.5,0
0.0,37.731027,-122.483578,0.0,0.0,301.0,-1.5,0
0.0,37.731027,-122.483578,0.0,0.0,11.0,-1.5,0
0.0,37.731027,-122.483578,0.0,0.0,219.0,-1.5,0
0.0,37.731027,-122.483578,0.0,0.0,12.0,-1.5,0
0.0,37.731027,-122.483578,0.0,0.0,126.0,-1.5,0
8.0,37.730691,-122.4839295,0.0,0.0,441.0,-1.5,0
3.0,37.730691,-122.4839295,2.6666666666666665,0.0,10.0,-1.5,0
6.0,37.730691,-122.4839295,3.6666666666666665,0.0,175.0,-1.5,0
0.0,37.730691,-122.4839295,5.666666666666667,0.0,28.0,-1.5,0
3.0,37.730691,-122.4839295,3.0,0.0,144.0,-1.5,0
0.0,37.709568,-122.445549,,,,,0
0.0,37.709568,-122.445549,0.0,0.0,8.0,,0
0.0,37.76797301032,-122.38766603283,,,,,0
0.0,,,,,,,0
0.0,37.742787,-122.478165,0.0,0.0,398.0,,0
0.0,37.800568,-122.438354,,,,0.0,0
0.0,37.800568,-122.438354,0.0,0.0,55.0,0.0,0
0.0,37.800568,-122.438354,0.0,0.0,288.0,0.0,0
0.0,37.800568,-122.438354,0.0,0.0,280.0,0.0,0
0.0,37.800774,-122.4383985,0.0,0.0,526.0,0.0,0
2.0,37.800774,-122.4383985,0.0,0.0,336.0,0.0,0
0.0,37.763457,-122.478198,,,,0.0,0
0.0,37.763457,-122.478198,0.0,0.0,405.0,0.0,0
0.0,37.763457,-122.478198,0.0,0.0,391.0,0.0,0
1.0,37.763424,-122.4779535,0.0,0.0,619.0,0.0,0
0.0,37.781664,-122.404778,,,,0.0,0
0.0,37.781664,-122.404778,0.0,0.0,1.0,0.0,0
0.0,37.781664,-122.404778,0.0,0.0,29.0,0.0,0
0.0,37.781664,-122.404778,0.0,0.0,4.0,0.0,0
0.0,37.781664,-122.404778,0.0,0.0,378.0,0.0,0
0.0,,,,,,1.0,0
0.0,,,0.0,0.0,508.0,1.0,0
10.0,37.731933,-122.474358,0.0,0.0,814.0,1.0,0
2.0,37.731933,-122.474358,3.333333333333333,0.0,20.0,1.0,0
0.0,37.731933,-122.474358,4.0,0.0,8.0,1.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,337.0,0.0,0
0.0,,,0.0,0.0,20.0,0.0,0
0.0,,,0.0,0.0,359.0,0.0,0
11.0,37.77477199108,-122.43632901573,0.0,0.0,810.0,0.0,0
2.0,37.715958,-122.441049,,,,,0
1.0,37.776168,-122.445792,,,,1.0,0
0.0,37.776168,-122.445792,1.0,0.0,132.0,1.0,0
0.0,37.776168,-122.445792,0.5,0.0,147.0,1.0,0
3.0,37.776168,-122.445792,0.3333333333333333,0.0,1.0,1.0,0
0.0,37.776168,-122.445792,1.0,0.0,153.0,1.0,0
0.0,37.776168,-122.445792,1.0,0.0,17.0,1.0,0
2.0,37.776168,-122.445792,1.0,0.0,40.0,1.0,1
0.0,37.776168,-122.445792,0.6666666666666666,0.3333333333333333,13.0,1.0,0
0.0,,,,,,,0
1.0,37.741941,-122.387445,,,,,0
3.0,37.741941,-122.387445,1.0,0.0,322.0,,0
0.0,37.733944,-122.490438,,,,0.0,0
0.0,37.733944,-122.490438,0.0,0.0,439.0,0.0,0
0.0,37.733944,-122.490438,0.0,0.0,8.0,0.0,0
0.0,37.733944,-122.490438,0.0,0.0,390.0,0.0,0
0.0,37.732878,-122.489721,0.0,0.0,577.0,0.0,0
0.0,,,,,,2.5,0
0.0,,,0.0,0.0,385.0,2.5,0
12.0,37.755387,-122.4054045,0.0,0.0,574.0,2.5,0
5.0,37.755387,-122.4054045,4.0,0.0,130.0,2.5,1
4.0,37.755387,-122.4054045,5.666666666666667,0.3333333333333333,234.0,2.5,0
4.0,37.795284,-122.40747,,,,,0
0.0,37.795078,-122.407433,,,,0.0,0
0.0,37.795078,-122.407433,0.0,0.0,204.0,0.0,0
0.0,37.795078,-122.407433,0.0,0.0,27.0,0.0,0
0.0,37.795078,-122.407433,0.0,0.0,168.0,0.0,0
0.0,37.795078,-122.407433,0.0,0.0,7.0,0.0,0
0.0,37.795078,-122.407433,0.0,0.0,196.0,0.0,0
0.0,37.795078,-122.407433,0.0,0.0,239.0,0.0,0
0.0,37.78272,-122.4641025,,,,1.0,0
1.0,37.78272,-122.4641025,0.0,0.0,0.0,1.0,1
0.0,37.78272,-122.4641025,0.5,0.5,9.0,1.0,0
0.0,37.739161,-122.416967,,,,0.0,0
0.0,37.739161,-122.416967,0.0,0.0,347.0,0.0,0
0.0,37.739161,-122.416967,0.0,0.0,570.0,0.0,0
9.0,37.739277,-122.4167895,0.0,0.0,579.0,0.0,0
0.0,,,,,,,0
0.0,37.754513,-122.418626,,,,0.0,1
0.0,37.754513,-122.418626,0.0,1.0,21.0,0.0,0
0.0,37.754513,-122.418626,0.0,0.5,378.0,0.0,0
0.0,37.754513,-122.418626,0.0,0.3333333333333333,8.0,0.0,0
7.0,37.75455,-122.4183195,0.0,0.0,656.0,0.0,0
0.0,37.775947,-122.445656,,,,0.0,0
0.0,37.775947,-122.445656,0.0,0.0,225.0,0.0,0
0.0,37.775947,-122.445656,0.0,0.0,294.0,0.0,0
0.0,37.775947,-122.445656,0.0,0.0,306.0,0.0,0
0.0,37.775947,-122.445656,0.0,0.0,203.0,0.0,0
2.0,37.77804,-122.392557,,,,1.5,0
2.0,37.77804,-122.392557,2.0,0.0,15.0,1.5,0
2.0,37.77804,-122.392557,2.0,0.0,196.0,1.5,0
1.0,37.77804,-122.392557,2.0,0.0,60.0,1.5,0
5.0,37.77804,-122.392557,1.6666666666666667,0.0,206.0,1.5,0
1.0,37.77804,-122.392557,2.6666666666666665,0.0,11.0,1.5,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,300.0,0.0,0
0.0,,,0.0,0.0,181.0,0.0,0
0.0,37.801602,-122.412348,,,,,0
0.0,37.801602,-122.412348,0.0,0.0,7.0,,0
0.0,,,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,540.0,0.0,1
0.0,,,0.0,0.5,1.0,0.0,0
0.0,,,0.0,0.3333333333333333,419.0,0.0,0
0.0,37.788048,-122.4001125,,,,,0
2.0,37.74989134737,-122.39435706196,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,253.0,0.0,0
0.0,,,0.0,0.0,161.0,0.0,0
0.0,,,0.0,0.0,124.0,0.0,0
0.0,,,0.0,0.0,37.0,0.0,0
0.0,,,,,,,0
0.0,,,,,,0.0,0
7.0,37.799694,-122.4087885,0.0,0.0,457.0,0.0,0
0.0,37.799694,-122.4087885,3.5,0.0,90.0,0.0,0
0.0,37.799694,-122.4087885,2.333333333333333,0.0,97.0,0.0,0
0.0,37.765053,-122.4495225,,,,,0
0.0,37.765053,-122.4495225,0.0,0.0,7.0,,0
0.0,37.774431,-122.418045,,,,0.0,0
0.0,37.774431,-122.418045,0.0,0.0,187.0,0.0,0
0.0,37.774431,-122.418045,0.0,0.0,2.0,0.0,0
0.0,37.774431,-122.418045,0.0,0.0,3.0,0.0,0
0.0,37.774431,-122.418045,0.0,0.0,1.0,0.0,0
0.0,37.774431,-122.418045,0.0,0.0,1.0,0.0,0
0.0,37.774431,-122.418045,0.0,0.0,1.0,0.0,0
0.0,,,,,,,0
0.0,37.710252,-122.4154215,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,293.0,0.0,0
0.0,,,0.0,0.0,335.0,0.0,0
0.0,,,0.0,0.0,7.0,0.0,0
0.0,,,,,,8.0,0
8.0,37.7541,-122.406309,0.0,0.0,367.0,8.0,0
7.0,37.7541,-122.406309,4.0,0.0,432.0,8.0,0
2.0,37.79493499445,-122.39426502138,,,,-2.0,0
0.0,37.79493499445,-122.39426502138,2.0,0.0,7.0,-2.0,0
0.0,37.79493499445,-122.39426502138,1.0,0.0,12.0,-2.0,0
0.0,,,,,,2.0,0
0.0,,,0.0,0.0,174.0,2.0,0
0.0,,,0.0,0.0,176.0,2.0,0
0.0,,,0.0,0.0,512.0,2.0,0
4.0,37.782054,-122.4788445,0.0,0.0,460.0,2.0,0
7.0,37.782054,-122.4788445,1.3333333333333333,0.0,409.0,2.0,0
11.0,37.751031,-122.434533,,,,,1
1.0,37.751031,-122.434533,11.0,1.0,14.0,,0
0.0,37.751243,-122.434529,,,,0.0,1
0.0,37.751243,-122.434529,0.0,1.0,1.0,0.0,0
0.0,37.751243,-122.434529,0.0,0.5,6.0,0.0,0
0.0,37.788669,-122.408757,,,,,0
0.0,37.788673,-122.408524,,,,,0
0.0,37.788673,-122.408524,0.0,0.0,334.0,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,14.0,0.0,0
0.0,,,0.0,0.0,7.0,0.0,0
0.0,,,0.0,0.0,399.0,0.0,0
0.0,,,0.0,0.0,30.0,0.0,0
3.0,37.799883,-122.4092835,0.0,0.0,888.0,0.0,0
2.0,37.788084,-122.420457,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,149.0,0.0,0
0.0,,,0.0,0.0,224.0,0.0,0
0.0,,,0.0,0.0,518.0,0.0,0
1.0,37.800306,-122.430645,0.0,0.0,616.0,0.0,0
0.0,37.751994,-122.476842,,,,,0
0.0,37.751994,-122.476842,0.0,0.0,7.0,,0
0.0,37.767978,-122.44698,,,,,0
0.0,37.79493499445,-122.39426502138,,,,,0
6.0,37.780119,-122.4774045,,,,-2.0,0
4.0,37.780119,-122.4774045,6.0,0.0,35.0,-2.0,0
0.0,37.780119,-122.4774045,5.0,0.0,13.0,-2.0,0
0.0,37.708427,-122.420353,,,,0.0,0
0.0,37.708427,-122.420353,0.0,0.0,14.0,0.0,0
0.0,37.708427,-122.420353,0.0,0.0,425.0,0.0,0
2.0,37.808631,-122.412537,,,,-1.0,0
1.0,37.808631,-122.412537,2.0,0.0,7.0,-1.0,0
0.0,37.808631,-122.412537,1.5,0.0,120.0,-1.0,0
3.0,37.808631,-122.412537,,,,,0
2.0,37.808631,-122.412537,,,,,0
2.0,37.808631,-122.412537,,,,,0
1.0,37.808631,-122.412537,,,,,0
1.0,37.808631,-122.412537,1.0,0.0,0.0,,1
1.0,37.808631,-122.412537,,,,,0
3.0,37.808631,-122.412537,,,,,0
2.0,37.808631,-122.412537,3.0,0.0,127.0,,0
1.0,37.808631,-122.412537,,,,,0
3.0,37.808631,-122.412537,1.0,0.0,120.0,,0
1.0,37.808631,-122.412537,,,,,0
2.0,37.808631,-122.412537,,,,,0
1.0,37.808631,-122.412537,,,,,0
0.0,37.808631,-122.412537,,,,,0
0.0,37.808631,-122.412537,0.0,0.0,20.0,,0
0.0,37.755009,-122.397939,,,,,0
5.0,37.755009,-122.397939,0.0,0.0,307.0,,0
0.0,37.792782,-122.421267,,,,,0
0.0,37.792782,-122.421267,0.0,0.0,48.0,,0
0.0,,,,,,1.5,0
